JK,Tanggal Lahir,Tempat Lahir,Asal Kecamatan,Jenis Tinggal,Alat Transportasi,Jenjang Pendidikan Ayh,Pekerjaan Ayh,Penghasilan Ayh,Jenjang Pendidikan Ibu,Pekerjaan Ibu,Penghasilan Ibu,Keluar Karena
L,2004-02-05,Semarang,Candisari,Bersama Orang Tua,Sepeda Motor,Sma / Sederajat,Karyawan Swasta,"Rp. 2,000,000 - Rp. 4,999,999",Sma / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2004-07-28,Semarang,Ngaliyan,Bersama Orang Tua,Jalan Kaki,Sd / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Putus Sd,Lainnya,"Rp. 500,000 - Rp. 999,999",Lulus
L,2005-04-16,Temanggung,Bejen,Asrama,Jalan Kaki,Sma / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",D4,Karyawan Swasta,"Rp. 2,000,000 - Rp. 4,999,999",Mutasi
L,2005-07-22,Semarang,Leyangan,Asrama,Jalan Kaki,Sma / Sederajat,Karyawan Swasta,"Rp. 2,000,000 - Rp. 4,999,999",Sd / Sederajat,Petani,"Rp. 500,000 - Rp. 999,999",Mutasi
L,2004-10-10,Tegal,Tembok Kidul,Bersama Orang Tua,Sepeda,Sd / Sederajat,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",Sma / Sederajat,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,1998-10-19,Kendal,Boja,Bersama Orang Tua,Jalan Kaki,Lainnya,Sudah Meninggal,"Rp. 1,000,000 - Rp. 1,999,999",D3,Pns/Tni/Polri,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,1996-04-24,Kendal,Gunung Pati,Bersama Orang Tua,Sepeda Motor,Sd / Sederajat,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Tidak Bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Mutasi
L,1997-08-08,Kendal,Boja,Bersama Orang Tua,Sepeda Motor,Sd / Sederajat,Buruh,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2007-04-02,Semarang,Karanganyar,Bersama Orang Tua,Jalan Kaki,Sma / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Smp / Sederajat,Karyawan Swasta,"Rp. 500,000 - Rp. 999,999",Mutasi
L,2004-02-28,Semarang,Bawen,Asrama,Jalan Kaki,Sd / Sederajat,Karyawan Swasta,"Rp. 2,000,000 - Rp. 4,999,999",Sd / Sederajat,Karyawan Swasta,"Rp. 2,000,000 - Rp. 4,999,999",Lulus
L,2004-04-03,Kendal,Singorojo,Bersama Orang Tua,Jalan Kaki,Sd / Sederajat,Petani,"Kurang Dari Rp. 500,000",Sd / Sederajat,Petani,"Kurang Dari Rp. 500,000",Lulus
P,2005-03-12,Semarang,Bergas,Asrama,Jalan Kaki,Sma / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Sma / Sederajat,Karyawan Swasta,"Rp. 500,000 - Rp. 999,999",Lulus
P,2004-12-05,Semarang,Bandungan,Bersama Orang Tua,Angkutan Umum/Bus/Pete-Pete,Sd / Sederajat,Buruh,"Rp. 2,000,000 - Rp. 4,999,999",Smp / Sederajat,Petani,"Rp. 2,000,000 - Rp. 4,999,999",Lulus
L,2005-01-03,Semarang,Tandang,Bersama Orang Tua,Lainnya,Sma / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Sma / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Mutasi
L,1998-12-19,Kendal,Boja,Asrama,Jalan Kaki,Smp / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Smp / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2004-06-26,Purwosari,Betung,Bersama Orang Tua,Jalan Kaki,Smp / Sederajat,Pedagang Besar,"Rp. 1,000,000 - Rp. 1,999,999",Smp / Sederajat,Lainnya,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,1999-07-24,Semarang,Bergas,Asrama,Jalan Kaki,Sma / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Smp / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2001-10-25,Semarang,Kaliwungu,Pesantren,Jalan Kaki,Sd / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2003-12-28,Semarang,Bergas,Asrama,Jalan Kaki,Sd / Sederajat,Karyawan Swasta,"Rp. 500,000 - Rp. 999,999",Smp / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2005-07-15,Semarang,Ngaliyan,Asrama,Jalan Kaki,Smp / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Sma / Sederajat,Tidak Bekerja,Tidak Berpenghasilan,Lulus
P,1999-06-16,Semarang,Semarang Utara,Asrama,Jalan Kaki,Tidak Sekolah,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",Tidak Sekolah,Tidak Bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Mutasi
P,2000-08-02,Kendal,Singorojo,Asrama,Jalan Kaki,Sd / Sederajat,Petani,"Rp. 500,000 - Rp. 999,999",Sd / Sederajat,Petani,"Rp. 500,000 - Rp. 999,999",Lulus
P,2002-05-30,Kendal,Limbangan,Pesantren,Jalan Kaki,Sd / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2000-07-28,Kendal,Boja,Asrama,Jalan Kaki,Sd / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,1997-12-16,Kendal,Singorojo,Asrama,Jalan Kaki,Sd / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2004-06-01,Semarang,Mranggen,Bersama Orang Tua,Sepeda Motor,Sma / Sederajat,Wiraswasta,"Rp. 2,000,000 - Rp. 4,999,999",Sma / Sederajat,Pedagang Kecil,"Kurang Dari Rp. 500,000",Mutasi
L,2003-12-17,Semarang,Tugu,Asrama,Jalan Kaki,D3,Karyawan Swasta,"Rp. 2,000,000 - Rp. 4,999,999",S1,Karyawan Swasta,"Rp. 2,000,000 - Rp. 4,999,999",Lulus
P,2008-03-12,Semarang,Ungaran Timur,Rumah Tinggal,Jalan Kaki,Sd / Sederajat,"Rp. 1,000,000 - Rp. 1,999,999","Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Tidak Bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Dikeluarkan
P,2000-06-12,Kendal,Kaliwungu Selatan,Asrama,Jalan Kaki,Sma / Sederajat,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",Tidak Sekolah,Tidak Bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,1999-11-02,Kendal,Singorojo,Asrama,Jalan Kaki,Sd / Sederajat,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Tidak Bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2003-12-23,Semarang,Mijen,Asrama,Jalan Kaki,Sd / Sederajat,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2005-07-28,Semarang,Ngaliyan,Asrama,Jalan Kaki,Sd / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,1999-11-04,Semarang,Ungaran Timur,Asrama,Jalan Kaki,Sma / Sederajat,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",Sma / Sederajat,Tidak Bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,1996-06-22,Semarang,Mijen,Bersama Orang Tua,Sepeda Motor,Sd / Sederajat,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2002-11-15,Kertosono,Jayaloka,Asrama,Jalan Kaki,Smp / Sederajat,Petani,"Rp. 2,000,000 - Rp. 4,999,999",Smp / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2004-06-01,Kendal,Kliris,Bersama Orang Tua,Jalan Kaki,Smp / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Smp / Sederajat,Buruh,"Rp. 500,000 - Rp. 999,999",Lulus
P,2003-12-04,Semarang,Ungaran Barat,Bersama Orang Tua,Jalan Kaki,Smp / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Smp / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2003-07-01,Kendal,Cepiring,Asrama,Jalan Kaki,Sma / Sederajat,Karyawan Swasta,"Rp. 2,000,000 - Rp. 4,999,999",Smp / Sederajat,Karyawan Swasta,"Rp. 2,000,000 - Rp. 4,999,999",Lulus
L,2002-04-29,Semarang,Pedurungan,Asrama,Jalan Kaki,Smp / Sederajat,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",Putus Sd,Buruh,"Rp. 500,000 - Rp. 999,999",Lulus
L,2003-09-11,Semarang,Bergas,Asrama,Jalan Kaki,Smp / Sederajat,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",Smp / Sederajat,Buruh,"Rp. 500,000 - Rp. 999,999",Lulus
L,2000-09-02,Kendal,Beji,Asrama,Jalan Kaki,Sd / Sederajat,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Tidak Bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2005-02-22,Semarang,Piyanggang,Bersama Orang Tua,Jalan Kaki,Sma / Sederajat,Wiraswasta,"Rp. 2,000,000 - Rp. 4,999,999",Sma / Sederajat,Wiraswasta,"Rp. 2,000,000 - Rp. 4,999,999",Lulus
L,2001-02-11,Kendal,Limbangan,Asrama,Jalan Kaki,Sd / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Tidak Bekerja,Tidak Berpenghasilan,Lulus
L,1999-05-26,Jakarta,Beji,Rumah Tinggal,Jalan Kaki,Tidak Sekolah,Karyawan Swasta,"Rp. 2,000,000 - Rp. 4,999,999",Tidak Sekolah,Tidak Bekerja,Tidak Berpenghasilan,Lulus
L,2003-09-24,Klaten,Bayat,Pesantren,Jalan Kaki,Sma / Sederajat,Buruh,"Rp. 1,000,000 - Rp. 1,999,999",Sma / Sederajat,Tidak Bekerja,Tidak Berpenghasilan,Lulus
L,2003-09-14,Semarang,Banyumanik,Asrama,Jalan Kaki,D3,Wiraswasta,"Rp. 2,000,000 - Rp. 4,999,999",S1,Tidak Bekerja,Tidak Berpenghasilan,Lulus
P,1997-12-14,Semarang,Mijen,Asrama,Jalan Kaki,Sma / Sederajat,Lainnya,"Rp. 1,000,000 - Rp. 1,999,999",Smp / Sederajat,Tidak Bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2001-05-25,Kebumen,Kebumen,Asrama,Jalan Kaki,Sd / Sederajat,Pns/Tni/Polri,"Rp. 2,000,000 - Rp. 4,999,999",Sd / Sederajat,Tidak Bekerja,"Rp. 500,000 - Rp. 999,999",Lulus
P,2002-10-04,Magelang,Semarang Tengah,Pesantren,Jalan Kaki,Sma / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Smp / Sederajat,Tidak Bekerja,Tidak Berpenghasilan,Mutasi
L,1998-03-06,Kendal,Boja,Asrama,Jalan Kaki,Smp / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Lainnya,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2004-07-02,Batu,Pondok Labu,Bersama Orang Tua,Angkutan Umum/Bus/Pete-Pete,Sma / Sederajat,Karyawan Swasta,"Rp. 2,000,000 - Rp. 4,999,999",Sma / Sederajat,Tidak Bekerja,Tidak Berpenghasilan,Lulus
P,2005-02-22,Semarang,Bulu Lor,Bersama Orang Tua,Sepeda Motor,Sma / Sederajat,Karyawan Swasta,"Rp. 2,000,000 - Rp. 4,999,999",Sma / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Mutasi
P,2005-12-28,Semarang,Manokwari Barat,Asrama,Jalan Kaki,Sma / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Sma / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2002-12-14,Semarang,Semarang Utara,Asrama,Jalan Kaki,Sma / Sederajat,Karyawan Swasta,"Rp. 2,000,000 - Rp. 4,999,999",Sma / Sederajat,Pedagang Kecil,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2004-11-10,Kendal,Limbangan,Bersama Orang Tua,Angkutan Umum/Bus/Pete-Pete,Sd / Sederajat,Petani,"Rp. 500,000 - Rp. 999,999",Sd / Sederajat,Lainnya,"Kurang Dari Rp. 500,000",Lulus
P,2004-02-25,Kendal,Brangsong,Bersama Orang Tua,Angkutan Umum/Bus/Pete-Pete,Sd / Sederajat,Tidak Bekerja,Tidak Berpenghasilan,Sd / Sederajat,Tidak Bekerja,Tidak Berpenghasilan,Mutasi
P,2002-06-21,Kendal,Boja,Asrama,Jalan Kaki,Sd / Sederajat,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Wiraswasta,"Rp. 500,000 - Rp. 999,999",Lulus
P,2005-06-14,Jakarta,Cangkiran,Bersama Orang Tua,Jalan Kaki,Sd / Sederajat,Wiraswasta,"Rp. 2,000,000 - Rp. 4,999,999",Sd / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,1998-12-08,Kendal,Boja,Asrama,Jalan Kaki,Sd / Sederajat,Sudah Meninggal,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Pedagang Kecil,"Rp. 2,000,000 - Rp. 4,999,999",Lulus
L,2003-04-14,Semarang,Sumowono,Asrama,Jalan Kaki,Sd / Sederajat,Petani,"Rp. 2,000,000 - Rp. 4,999,999",Sd / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2000-05-28,Kendal,Limbangan,Asrama,Jalan Kaki,Sd / Sederajat,Karyawan Swasta,"Rp. 500,000 - Rp. 999,999",Smp / Sederajat,Tidak Bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2000-04-14,Semarang,Ngaliyan,Pesantren,Jalan Kaki,Sma / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Smp / Sederajat,Tidak Bekerja,Tidak Berpenghasilan,Lulus
L,2002-11-05,Semarang,Bancak,Asrama,Jalan Kaki,Sma / Sederajat,Lainnya,"Rp. 2,000,000 - Rp. 4,999,999",Sma / Sederajat,Petani,"Rp. 500,000 - Rp. 999,999",Lulus
L,1999-10-31,Kendal,Boja,Asrama,Jalan Kaki,Lainnya,Lainnya,"Rp. 1,000,000 - Rp. 1,999,999",S1,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2000-11-16,Semarang,Ungaran Timur,Pesantren,Jalan Kaki,Sd / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Smp / Sederajat,Buruh,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2001-06-22,(Tidak Diisi),Boja,Pesantren,Jalan Kaki,Sma / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Smp / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Mengundurkan Diri
P,2005-02-10,Semarang,Kedungpani,Asrama,Jalan Kaki,Sma / Sederajat,Karyawan Swasta,"Rp. 2,000,000 - Rp. 4,999,999",Smp / Sederajat,Karyawan Swasta,"Rp. 2,000,000 - Rp. 4,999,999",Mutasi
P,1996-11-08,Sumaja Makmur,Gunung Megang,Asrama,Jalan Kaki,Sd / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Tidak Bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2001-08-15,Semarang,Bergas,Pesantren,Jalan Kaki,Smp / Sederajat,Buruh,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Buruh,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2001-11-07,Semarang,Semarang Barat,Pesantren,Jalan Kaki,Sd / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Buruh,"Rp. 500,000 - Rp. 999,999",Lulus
L,2004-01-04,Panta Dewa,Talang Ubi,Asrama,Jalan Kaki,Smp / Sederajat,Karyawan Swasta,"Rp. 2,000,000 - Rp. 4,999,999",Sma / Sederajat,Peternak,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2005-02-24,Batang Malas,Tebing Tinggi Barat,Asrama,Jalan Kaki,Smp / Sederajat,Karyawan Swasta,"Rp. 2,000,000 - Rp. 4,999,999",Smp / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2001-10-11,Pemalang,Pulosari,Pesantren,Jalan Kaki,Putus Sd,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Putus Sd,Pedagang Kecil,"Rp. 1,000,000 - Rp. 1,999,999",Mutasi
L,2004-02-08,Semarang,Bandungan,Bersama Orang Tua,Angkutan Umum/Bus/Pete-Pete,Smp / Sederajat,Petani,"Rp. 500,000 - Rp. 999,999",Sd / Sederajat,Petani,"Rp. 500,000 - Rp. 999,999",Lulus
L,2002-04-05,Semarang,Tuntang,Pesantren,Jalan Kaki,Smp / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Smp / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,1999-03-07,Semarang,Bandungan,Asrama,Jalan Kaki,Putus Sd,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",Putus Sd,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2000-09-05,Semarang,Pringapus,Rumah Tinggal,Jalan Kaki,Tidak Sekolah,"Rp. 1,000,000 - Rp. 1,999,999","Rp. 1,000,000 - Rp. 1,999,999",Tidak Sekolah,Lainnya,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2002-09-23,Kendal,Patebon,Pesantren,Jalan Kaki,Sma / Sederajat,Pedagang Kecil,"Rp. 1,000,000 - Rp. 1,999,999",Smp / Sederajat,Pedagang Kecil,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2002-07-17,Simpang Pesak,Boja,Pesantren,Jalan Kaki,Sd / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Tidak Bekerja,Tidak Berpenghasilan,Lulus
L,2005-07-16,Bengkulu,Cangkiran,Asrama,Jalan Kaki,Smp / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Sma / Sederajat,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",Mutasi
P,2002-06-14,Tangerang,Pondok Aren,Pesantren,Jalan Kaki,Smp / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Smp / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2000-05-30,Kendal,Singorojo,Rumah Tinggal,Jalan Kaki,Sd / Sederajat,Petani,"Rp. 500,000 - Rp. 999,999",Sd / Sederajat,Petani,"Rp. 500,000 - Rp. 999,999",Lulus
P,1999-06-27,Kendal,Boja,Asrama,Jalan Kaki,Lainnya,Lainnya,"Rp. 1,000,000 - Rp. 1,999,999",Smp / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2002-04-30,Semarang,Bergas,Asrama,Jalan Kaki,Sma / Sederajat,Lainnya,"Rp. 1,000,000 - Rp. 1,999,999",Smp / Sederajat,Tidak Bekerja,Tidak Berpenghasilan,Lulus
L,2000-05-08,Semarang,Ngaliyan,Asrama,Jalan Kaki,Sd / Sederajat,"Rp. 1,000,000 - Rp. 1,999,999","Rp. 1,000,000 - Rp. 1,999,999",Smp / Sederajat,Tidak Bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Lainnya
P,1997-06-23,Kendal,Boja,Bersama Orang Tua,Sepeda Motor,Sd / Sederajat,Buruh,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Tidak Bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2003-09-10,Semarang,Ungaran Barat,Bersama Orang Tua,Jalan Kaki,Smp / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Sma / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,1997-11-29,Kendal,Boja,Bersama Orang Tua,Sepeda Motor,Sd / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Tidak Bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,1999-02-11,Kendal,Boja,Asrama,Jalan Kaki,Sd / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Tidak Bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Mutasi
P,1999-06-22,Kendal,Kaliwungu Selatan,Asrama,Jalan Kaki,Sma / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Smp / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,1998-05-30,Semarang,Bergas,Asrama,Jalan Kaki,Sd / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,1999-02-24,Kendal,Limbangan,Asrama,Jalan Kaki,Smp / Sederajat,Buruh,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Mutasi
P,2001-07-03,Kendal,Singorojo,Asrama,Jalan Kaki,Sd / Sederajat,Petani,"Rp. 2,000,000 - Rp. 4,999,999",Sd / Sederajat,Petani,"Rp. 500,000 - Rp. 999,999",Lulus
P,2002-07-21,Kendal,Singorojo,Pesantren,Jalan Kaki,Sd / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Petani,"Rp. 500,000 - Rp. 999,999",Lulus
L,2001-12-30,Kendal,Boja,Asrama,Jalan Kaki,Sd / Sederajat,Wiraswasta,"Rp. 500,000 - Rp. 999,999",Sd / Sederajat,Wiraswasta,"Rp. 500,000 - Rp. 999,999",Lulus
P,2003-05-29,Semarang,Sumowono,Asrama,Jalan Kaki,Smp / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Petani,"Rp. 500,000 - Rp. 999,999",Lulus
P,2004-11-11,Semarang,Bringin,Asrama,Jalan Kaki,Sd / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Sma / Sederajat,Sudah Meninggal,Tidak Berpenghasilan,Lulus
L,1999-09-15,Semarang,Ungaran Timur,Asrama,Jalan Kaki,Smp / Sederajat,Buruh,"Rp. 1,000,000 - Rp. 1,999,999",Smp / Sederajat,Buruh,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2001-01-05,Semarang,Gunung Pati,Asrama,Jalan Kaki,Smp / Sederajat,Buruh,"Rp. 500,000 - Rp. 999,999",Smp / Sederajat,Tidak Bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2003-10-11,Pemalang,Petarukan,Asrama,Jalan Kaki,Sma / Sederajat,Karyawan Swasta,"Rp. 2,000,000 - Rp. 4,999,999",Sd / Sederajat,Petani,"Rp. 500,000 - Rp. 999,999",Lulus
P,1997-07-27,Kendal,Boja,Bersama Orang Tua,Sepeda Motor,Smp / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Smp / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2003-02-28,Kendal,Singorojo,Bersama Orang Tua,Jalan Kaki,Smp / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Petani,"Kurang Dari Rp. 500,000",Lulus
L,2003-03-03,Semarang,Semarang Utara,Asrama,Jalan Kaki,Sma / Sederajat,Karyawan Swasta,"Rp. 2,000,000 - Rp. 4,999,999",Smp / Sederajat,Buruh,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2001-09-25,Semarang,Ngaliyan,Asrama,Jalan Kaki,Smp / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Buruh,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2004-03-27,Semarang,Jambu,Bersama Orang Tua,Mobil/Bus Antar Jemput,Sd / Sederajat,Pedagang Besar,"Rp. 1,000,000 - Rp. 1,999,999",Sma / Sederajat,Pedagang Kecil,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2004-02-28,Semarang,Genuk,Asrama,Jalan Kaki,Sma / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Sma / Sederajat,Tidak Bekerja,Tidak Berpenghasilan,Mutasi
L,1997-11-09,Semarang,Gunung Pati,Bersama Orang Tua,Sepeda Motor,Sd / Sederajat,Buruh,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Tidak Bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2002-12-28,Semarang,Pringapus,Asrama,Jalan Kaki,Sma / Sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Smp / Sederajat,Karyawan Swasta,"Rp. 500,000 - Rp. 999,999",Mutasi
L,2003-03-06,Kendal,Boja,Asrama,Jalan Kaki,Sd / Sederajat,Karyawan Swasta,"Rp. 2,000,000 - Rp. 4,999,999",Tidak Sekolah,Tidak Bekerja,Tidak Berpenghasilan,Lulus
L,2004-07-23,Kendal,Bebengan,Bersama Orang Tua,Sepeda Motor,Smp / Sederajat,Wiraswasta,"Rp. 2,000,000 - Rp. 4,999,999",Sma / Sederajat,Wiraswasta,"Rp. 500,000 - Rp. 999,999",Mutasi
L,1999-06-10,Kendal,Singorojo,Asrama,Jalan Kaki,Sd / Sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Sd / Sederajat,Petani,"Kurang Dari Rp. 500,000",Lulus
L,2000-01-30,Wonosobo,Kejajar,Rumah Tinggal,Jalan Kaki,Tidak Sekolah,"Rp. 1,000,000 - Rp. 1,999,999","Rp. 1,000,000 - Rp. 1,999,999",Tidak Sekolah,Karyawan Swasta,"Rp. 500,000 - Rp. 999,999",Lulus
